00000000aaaa0049.jpg,0.016687624,0.18704045,0.13558693,0.09386788,0.27395514,0.0709224,0.17661068,0.49923807,0.12654781,0.23710331,0.40050295,0.14323543,0.2169391,0.2482284,0.2051187,0.15018861,0.10986019,0.118204,0.118899316,0.03267993,0.0013906353,0.05562541,0.006953176,0.0,0.030593976,0.0013906353,0.0,0.01460167,0.00069531763,0.0,0.007648494,0.0,0.0,0.01460167,0.0,0.0,0.040328424,0.13697757,0.07578962,0.042414375,0.051453505,0.002085953,0.027812704,0.005562541,0.0,0.009734447,0.0,0.0,0.0027812705,0.0,0.0,0.002085953,0.0,0.0,0.0013906353,0.0,0.0,0.00069531763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010429764,0.02642207,0.009039129,0.003476588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069531763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069531763,0.0,0.0,0.0,0.0,0.0,0.019468894,0.042414375,0.013211035,0.0118204,0.004171906,0.0,0.002085953,0.00069531763,0.0,0.00069531763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062578586,0.051453505,0.09178193,0.019468894,0.03337525,0.031289294,0.012515717,0.005562541,0.0,0.004171906,0.0,0.0,0.00069531763,0.0,0.0,0.0013906353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007648494,0.06535986,0.22458759,0.0048672236,0.018078258,0.002085953,0.00069531763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003476588,0.015296988,0.0027812705,0.00069531763,0.003476588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343812,0.018078258,0.007648494,0.013211035,0.004171906,0.0,0.003476588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12438772,0.27349848,0.06489794,0.2124635,0.32371712,0.06798832,0.19932939,0.3244897,0.09116615,0.08112243,0.24800284,0.23641393,0.038629726,0.18001452,0.1552915,0.01854227,0.09193875,0.023177836,0.01545189,0.030131187,0.0,0.009271135,0.010816324,0.0,0.0038629726,0.0023177837,0.0,0.0038629726,0.0030903781,0.0,0.0030903781,0.00077259453,0.0,0.010043729,0.0,0.0,0.12206993,0.26577252,0.045583077,0.09193875,0.098119505,0.0015451891,0.016224485,0.016224485,0.0,0.0015451891,0.0023177837,0.0,0.0023177837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03399416,0.14215739,0.03244897,0.014679296,0.011588918,0.0,0.0015451891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065670535,0.20319237,0.13211367,0.041720103,0.076486856,0.029358592,0.007725945,0.0,0.0,0.0,0.0,0.0,0.00077259453,0.0,0.0,0.00077259453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047128268,0.22096203,0.15683669,0.06644313,0.3399416,0.01699708,0.020860052,0.01699708,0.0,0.0061807563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01854227,0.04790086,0.02704081,0.0023177837,0.00849854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01545189,0.0123615125,0.005408162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03090378,0.048673455,0.013134107,0.013134107,0.0030903781,0.0,0.0015451891,0.0,0.0,0.00077259453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028245838,0.14429939,0.06693035,0.03131604,0.28614262,0.056491677,0.044824917,0.2953532,0.019035239,0.07000055,0.17684351,0.012894839,0.06754439,0.12710626,0.008596559,0.057719756,0.047895115,0.0067544393,0.032544117,0.017807158,0.0030701999,0.020263318,0.015350998,0.00061403995,0.0073684794,0.008596559,0.0,0.0055263597,0.0092106,0.0,0.0055263597,0.0024561598,0.0,0.032544117,0.0012280799,0.0,0.012280799,0.074912876,0.040526636,0.0067544393,0.014122919,0.00061403995,0.0073684794,0.0030701999,0.0,0.0036842397,0.0012280799,0.0,0.00061403995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013508879,0.020263318,0.012894839,0.0018421198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061403995,0.0,0.0,0.022719478,0.038070478,0.017807158,0.008596559,0.008596559,0.0,0.0,0.0,0.0,0.00061403995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066316314,0.1829839,0.57965374,0.10991315,0.21552803,0.06693035,0.038070478,0.03131604,0.0042982795,0.015350998,0.0024561598,0.0,0.0055263597,0.0,0.0,0.0018421198,0.0,0.0,0.0012280799,0.0,0.0,0.00061403995,0.0,0.0,0.0012280799,0.0,0.0,0.0,0.0,0.0,0.00061403995,0.0,0.0,0.0,0.0,0.0,0.047281075,0.13938707,0.50167066,0.027017757,0.0024561598,0.0055263597,0.012894839,0.0,0.0,0.0061403997,0.0,0.0,0.0042982795,0.0,0.0,0.0024561598,0.0,0.0,0.0055263597,0.0,0.0,0.0012280799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073684794,0.0,0.0,0.022105439,0.061403994,0.017193118,0.007982519,0.0030701999,0.0,0.0036842397,0.0,0.0,0.0067544393,0.0,0.0,0.0012280799,0.0,0.0,0.0,0.0,0.0,0.0012280799,0.0,0.0,0.0,0.0,0.0,0.00061403995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666759,0.043596838,0.015350998,0.0092106,0.0055263597,0.0,0.0042982795,0.0,0.0,0.0024561598,0.0,0.0,0.0012280799,0.0,0.0,0.0012280799,0.0,0.0,0.00061403995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042247106,0.00802695,0.07055267,0.03126286,0.028728032,0.15842664,0.04900664,0.046471816,0.14364016,0.04097969,0.03168533,0.4934462,0.029150503,0.04773923,0.7794591,0.03928981,0.058723476,0.153357,0.04393699,0.03295274,0.004647182,0.05534371,0.010139305,0.0,0.08407174,0.0016898842,0.0,0.10899753,0.0,0.0,0.034642626,0.0,0.0,0.04731676,0.0,0.0,0.0021123553,0.0,0.012674131,0.007604479,0.0,0.00042247106,0.005914595,0.0,0.0,0.0038022394,0.0,0.0,0.0012674131,0.0,0.0,0.0,0.0,0.0,0.0008449421,0.0,0.0,0.00042247106,0.0,0.0,0.00042247106,0.0,0.0,0.0,0.0,0.0,0.00042247106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029572975,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674131,0.0,0.0,0.0,0.0,0.0,0.00042247106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042247106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042247106,0.0,0.0,0.0012674131,0.0,0.009294364,0.0029572975,0.0,0.0,0.00042247106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1634963,0.00042247106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008449421,0.0,0.02450332,0.0021123553,0.0,0.0,0.00042247106,0.0,0.0,0.00042247106,0.0,0.0,0.00042247106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038022394,0.0025348263,0.0,0.0,0.0042247106,0.0,0.0,0.0016898842,0.0,0.0,0.00042247106,0.0,0.0,0.0,0.0,0.0,0.00042247106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025348263,0.0033797685,0.013941545,0.005492124,0.00042247106,0.02365838,0.005492124,0.0,0.01647637,0.0016898842,0.0,0.0,0.0033797685,0.0,0.0,0.0,0.0,0.0,0.0008449421,0.0,0.0,0.0008449421,0.0,0.0,0.00042247106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04454469,0.2122129,0.21646717,0.07282306,0.34709823,0.18743804,0.093343645,0.31481585,0.39539668,0.12612653,0.30780882,0.19669734,0.115866244,0.27427515,0.08758787,0.09209239,0.21021089,0.03078088,0.07757783,0.12337378,0.0012512553,0.05655674,0.03503515,0.0,0.038788915,0.011261297,0.0,0.030280378,0.0030030129,0.0,0.014764813,0.0015015064,0.0,0.060560755,0.0007507532,0.0,0.010760795,0.15465516,0.14489536,0.0127628045,0.037037157,0.018518578,0.006756779,0.0012512553,0.003753766,0.005255272,0.00025025106,0.0,0.005005021,0.00025025106,0.0,0.0030030129,0.0,0.0,0.0017517575,0.0,0.0,0.0007507532,0.0,0.0,0.0010010042,0.0,0.0,0.00025025106,0.0,0.0,0.0007507532,0.0,0.0,0.0010010042,0.0,0.0,0.003253264,0.07607632,0.04929946,0.0025025106,0.0062562767,0.0,0.0015015064,0.0,0.0,0.0010010042,0.0,0.0,0.00025025106,0.0,0.0,0.00025025106,0.0,0.0,0.00025025106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005005021,0.0,0.0,0.015515566,0.084334604,0.07907934,0.0060060257,0.015265315,0.0017517575,0.0012512553,0.0,0.0,0.0022522595,0.0,0.0,0.00025025106,0.0,0.0,0.00025025106,0.0,0.0,0.0,0.0,0.0,0.00025025106,0.0,0.0,0.0005005021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013263307,0.09909942,0.18043101,0.017017072,0.041041173,0.116366744,0.013763809,0.003253264,0.0027527616,0.008258285,0.00025025106,0.0,0.004254268,0.0,0.0,0.0015015064,0.0,0.0,0.0012512553,0.0,0.0,0.0015015064,0.0,0.0,0.0010010042,0.0,0.0,0.00025025106,0.0,0.0,0.00025025106,0.0,0.0,0.003503515,0.0,0.0,0.016766822,0.069069296,0.09009038,0.015515566,0.004504519,0.005005021,0.019519582,0.0,0.0,0.010760795,0.0,0.0,0.0005005021,0.0,0.0,0.0005005021,0.0,0.0,0.0007507532,0.0,0.0,0.0,0.0,0.0,0.0010010042,0.0,0.0,0.0005005021,0.0,0.0,0.00025025106,0.0,0.0,0.007257281,0.0,0.0,0.003753766,0.040790923,0.010010042,0.011761799,0.0010010042,0.0,0.0060060257,0.0,0.0,0.005005021,0.0,0.0,0.005005021,0.0,0.0,0.0015015064,0.0,0.0,0.0005005021,0.0,0.0,0.0005005021,0.0,0.0,0.0005005021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026026111,0.062062263,0.01901908,0.022022093,0.015015064,0.0020020085,0.009259289,0.00025025106,0.0,0.01651657,0.0,0.0,0.008008034,0.0,0.0,0.004504519,0.0,0.0,0.0025025106,0.0,0.0,0.0015015064,0.0,0.0,0.0015015064,0.0,0.0,0.00025025106,0.0,0.0,0.0,0.0,0.0,0.0007507532,0.0,0.0
